fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2018-10-12,0200E,"BARCELONA, FABRA",BARCELONA,408,20.6,0.1,17.6,-2,23.7,13:20,25.0,2.5,7.5,00:05,2.7,974.4,10,970.4,0
2018-10-13,0200E,"BARCELONA, FABRA",BARCELONA,408,19.2,3.5,18.1,-2,20.2,13:25,15.0,2.2,4.7,15:30,0.4,974.1,0,966.4,24
2018-10-14,0200E,"BARCELONA, FABRA",BARCELONA,408,20.0,34.0,17.2,23:59,22.9,12:44,13.0,5.6,21.9,23:09,3.7,966.4,0,956.3,24
2018-10-15,0200E,"BARCELONA, FABRA",BARCELONA,408,17.0,0.0,13.7,06:17,20.3,13:30,11.0,5.6,16.9,00:11,6.9,964.4,-2,956.3,-2
2018-10-16,0200E,"BARCELONA, FABRA",BARCELONA,408,18.0,0.0,14.1,06:08,21.9,12:41,3.0,3.6,10.0,21:35,10.0,969.0,21,964.4,0
2018-10-17,0200E,"BARCELONA, FABRA",BARCELONA,408,18.4,0.05,15.1,05:50,21.8,11:37,2.0,3.1,11.9,03:15,6.2,968.6,0,965.4,24
2018-10-18,0200E,"BARCELONA, FABRA",BARCELONA,408,16.8,7.5,15.3,04:50,18.4,09:48,6.0,7.2,17.2,22:01,2.7,965.4,0,962.9,-2
2018-10-19,0200E,"BARCELONA, FABRA",BARCELONA,408,18.4,13.9,15.3,02:30,21.4,12:00,4.0,7.8,17.5,01:33,5.5,971.3,24,963.8,0
2018-10-20,0200E,"BARCELONA, FABRA",BARCELONA,408,18.2,0.0,15.0,01:35,21.4,11:50,4.0,6.1,14.7,03:51,6.8,974.8,-2,970.5,4
2018-10-21,0200E,"BARCELONA, FABRA",BARCELONA,408,19.6,0.0,15.7,05:35,23.4,12:41,32.0,3.3,13.3,23:17,9.9,974.8,0,969.5,-2
2018-10-22,0200E,"BARCELONA, FABRA",BARCELONA,408,17.9,0.0,14.7,-2,21.1,12:50,5.0,2.8,11.9,07:43,9.7,975.6,24,969.5,3
2018-10-23,0200E,"BARCELONA, FABRA",BARCELONA,408,17.1,0.0,12.5,06:31,21.7,14:44,33.0,6.4,12.8,22:09,10.3,977.2,10,974.7,24
2018-10-24,0200E,"BARCELONA, FABRA",BARCELONA,408,18.1,0.0,13.9,-2,22.3,13:28,31.0,10.8,16.4,08:13,10.6,974.7,0,969.0,-2
2018-10-25,0200E,"BARCELONA, FABRA",BARCELONA,408,18.2,0.0,14.9,05:25,21.6,15:18,31.0,2.2,11.4,04:57,10.5,970.1,11,968.0,24
2018-10-26,0200E,"BARCELONA, FABRA",BARCELONA,408,18.3,1.1,14.7,23:59,21.9,10:34,1.0,1.9,11.9,23:58,6.2,968.0,0,960.5,24
2018-10-27,0200E,"BARCELONA, FABRA",BARCELONA,408,11.2,23.6,7.4,22:40,14.9,00:10,29.0,2.8,11.9,22:05,0.0,960.5,0,950.1,24
2018-10-28,0200E,"BARCELONA, FABRA",BARCELONA,408,7.4,3.7,5.8,-2,9.1,13:52,34.0,5.0,11.4,23:51,2.9,952.4,19,948.8,2
2018-10-29,0200E,"BARCELONA, FABRA",BARCELONA,408,7.2,0.0,3.9,07:36,10.5,15:00,31.0,4.7,16.9,21:37,3.0,951.0,24,943.0,16
2018-10-30,0200E,"BARCELONA, FABRA",BARCELONA,408,9.4,21.4,3.3,06:14,15.5,12:50,32.0,4.7,13.3,02:18,7.9,959.5,22,951.0,0
2018-10-31,0200E,"BARCELONA, FABRA",BARCELONA,408,10.8,32.2,8.3,23:20,13.2,12:04,12.0,5.8,17.8,04:49,1.3,959.9,23,955.5,6
2018-11-01,0200E,"BARCELONA, FABRA",BARCELONA,408,10.8,0.0,7.4,01:01,14.3,13:44,35.0,1.9,11.7,01:02,8.8,969.0,-2,959.5,-2
2018-11-02,0200E,"BARCELONA, FABRA",BARCELONA,408,13.2,0.0,10.1,03:23,16.2,14:52,31.0,3.9,7.8,07:02,4.2,971.3,22,968.0,3
2018-11-03,0200E,"BARCELONA, FABRA",BARCELONA,408,13.1,0.0,8.3,06:05,17.9,14:32,32.0,5.0,10.8,04:44,9.7,971.4,11,967.9,24
2018-11-04,0200E,"BARCELONA, FABRA",BARCELONA,408,15.4,0.0,10.2,-2,20.5,14:00,31.0,3.6,11.9,05:13,5.2,967.9,0,960.7,24
2018-11-05,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,5.9,10.6,22:10,16.5,09:52,17.0,5.6,16.4,18:05,2.3,960.7,0,955.3,-2
2018-11-06,0200E,"BARCELONA, FABRA",BARCELONA,408,10.9,0.0,8.2,08:10,13.6,13:34,25.0,4.4,11.9,12:31,7.8,963.8,-2,956.5,0
2018-11-07,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,0.0,10.3,00:55,18.8,12:44,26.0,4.4,10.6,01:25,8.1,969.6,24,962.5,4
2018-11-08,0200E,"BARCELONA, FABRA",BARCELONA,408,12.9,23.9,11.0,06:45,14.8,11:30,1.0,3.6,10.0,01:11,2.0,971.6,10,965.6,24
2018-11-09,0200E,"BARCELONA, FABRA",BARCELONA,408,11.7,0.2,9.9,06:56,13.5,00:20,36.0,7.2,12.8,05:34,0.1,966.3,21,962.2,6
2018-11-10,0200E,"BARCELONA, FABRA",BARCELONA,408,13.5,0.0,8.3,03:37,18.7,13:13,26.0,3.6,15.3,12:35,8.4,966.0,0,963.4,15
2018-11-11,0200E,"BARCELONA, FABRA",BARCELONA,408,17.2,0.0,13.0,02:37,21.4,13:04,31.0,4.2,9.7,07:02,9.0,968.2,-2,964.5,4
2018-11-12,0200E,"BARCELONA, FABRA",BARCELONA,408,15.1,0.05,13.1,07:23,17.1,13:50,6.0,5.0,11.9,18:49,4.3,972.0,24,968.2,-2
2018-11-13,0200E,"BARCELONA, FABRA",BARCELONA,408,16.2,0.0,14.1,-2,18.3,10:37,7.0,6.4,10.8,11:56,7.7,977.1,21,972.0,0
2018-11-14,0200E,"BARCELONA, FABRA",BARCELONA,408,15.6,96.8,14.0,05:09,17.1,10:51,6.0,4.4,9.4,01:26,3.9,976.8,0,973.0,24
2018-11-15,0200E,"BARCELONA, FABRA",BARCELONA,408,13.9,44.2,11.9,04:30,15.9,12:50,6.0,5.0,11.9,20:53,0.0,973.0,0,970.7,15
2018-11-16,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,0.2,12.2,04:46,15.0,09:57,5.0,4.7,8.1,20:19,1.3,973.0,10,971.5,-2
2018-11-17,0200E,"BARCELONA, FABRA",BARCELONA,408,11.2,0.4,9.5,23:10,13.0,11:47,7.0,4.7,9.2,13:11,0.2,971.5,0,965.8,24
2018-11-18,0200E,"BARCELONA, FABRA",BARCELONA,408,9.8,10.9,8.6,-2,11.0,21:00,6.0,5.8,15.3,14:23,0.7,965.8,0,960.1,24
2018-11-19,0200E,"BARCELONA, FABRA",BARCELONA,408,10.2,4.2,7.6,23:59,12.9,12:10,6.0,5.0,12.8,03:45,2.8,960.1,0,952.3,-2
2018-11-20,0200E,"BARCELONA, FABRA",BARCELONA,408,10.3,5.8,7.6,00:00,13.0,10:13,28.0,1.1,14.2,19:03,1.1,955.5,24,952.4,-2
2018-11-21,0200E,"BARCELONA, FABRA",BARCELONA,408,12.4,0.0,8.1,05:09,16.6,14:10,33.0,4.4,10.8,00:41,8.5,966.6,24,955.5,0
2018-11-22,0200E,"BARCELONA, FABRA",BARCELONA,408,13.1,0.0,11.5,06:47,14.7,11:28,32.0,4.4,7.8,09:22,4.5,968.8,10,966.6,0
2018-11-23,0200E,"BARCELONA, FABRA",BARCELONA,408,10.0,4.3,7.3,23:37,12.8,-2,32.0,2.8,14.2,21:16,0.2,967.1,0,963.2,15
2018-11-24,0200E,"BARCELONA, FABRA",BARCELONA,408,10.3,0.0,6.9,02:55,13.7,14:10,33.0,4.4,11.7,03:52,9.1,967.5,10,963.4,24
2018-11-25,0200E,"BARCELONA, FABRA",BARCELONA,408,10.0,1.2,7.5,03:13,12.4,14:50,33.0,5.8,13.6,16:31,3.7,963.4,0,957.5,16
2018-11-26,0200E,"BARCELONA, FABRA",BARCELONA,408,9.1,3.1,6.2,23:59,12.0,15:10,31.0,4.2,10.8,19:03,4.3,965.6,24,954.7,-2
2018-11-27,0200E,"BARCELONA, FABRA",BARCELONA,408,9.8,0.0,5.8,05:25,13.8,14:04,31.0,6.1,16.1,07:11,8.5,971.3,24,965.6,0
2018-11-28,0200E,"BARCELONA, FABRA",BARCELONA,408,11.6,0.0,8.2,06:56,14.9,12:29,31.0,3.3,12.5,09:32,6.6,972.6,11,971.0,-2
2018-11-29,0200E,"BARCELONA, FABRA",BARCELONA,408,12.0,0.5,9.7,10:12,14.3,11:49,21.0,3.6,6.9,13:21,4.4,972.3,-2,967.7,24
2018-11-30,0200E,"BARCELONA, FABRA",BARCELONA,408,10.1,0.2,8.3,23:59,11.9,-2,30.0,6.1,13.3,04:51,4.4,970.0,24,964.9,6
2018-12-01,0200E,"BARCELONA, FABRA",BARCELONA,408,9.3,0.0,6.6,06:22,12.0,12:18,32.0,5.0,13.3,03:55,5.8,971.6,-2,969.4,5
2018-12-02,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,7.2,00:25,15.7,14:10,32.0,6.4,12.8,06:12,7.9,971.7,11,970.0,-2
2018-12-03,0200E,"BARCELONA, FABRA",BARCELONA,408,12.0,0.0,10.0,04:52,14.0,13:30,32.0,9.4,16.4,19:44,3.8,971.6,23,969.7,5
2018-12-04,0200E,"BARCELONA, FABRA",BARCELONA,408,15.2,0.0,11.7,06:35,18.8,11:45,32.0,3.3,10.3,00:03,8.6,975.0,10,971.5,-2
2018-12-05,0200E,"BARCELONA, FABRA",BARCELONA,408,15.5,0.0,12.0,03:19,19.0,13:07,33.0,2.5,9.4,21:23,8.5,977.2,11,973.6,-2
2018-12-06,0200E,"BARCELONA, FABRA",BARCELONA,408,11.0,0.0,7.8,08:24,14.3,00:24,26.0,4.4,12.5,09:02,8.9,977.1,-2,974.7,0
2018-12-07,0200E,"BARCELONA, FABRA",BARCELONA,408,9.4,0.0,6.6,17:50,12.2,-2,33.0,4.4,14.2,23:48,8.9,976.9,0,972.7,-2
2018-12-08,0200E,"BARCELONA, FABRA",BARCELONA,408,10.2,0.0,8.2,02:41,12.2,13:57,32.0,5.0,13.3,00:02,5.8,976.9,10,972.9,2
2018-12-09,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,8.0,02:00,14.8,14:50,31.0,4.4,17.5,15:16,7.8,977.6,24,971.5,-2
2018-12-10,0200E,"BARCELONA, FABRA",BARCELONA,408,10.0,0.0,7.4,-2,12.6,15:00,34.0,4.7,12.2,03:17,6.5,979.2,10,976.3,24
2018-12-11,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,8.4,-2,14.4,14:03,30.0,3.1,7.5,21:02,7.7,976.3,0,970.0,-2
2018-12-12,0200E,"BARCELONA, FABRA",BARCELONA,408,10.6,0.0,8.0,00:44,13.1,13:30,5.0,2.8,7.2,04:06,3.9,970.6,10,964.9,24
2018-12-13,0200E,"BARCELONA, FABRA",BARCELONA,408,8.8,4.8,7.3,19:50,10.3,-2,1.0,3.3,12.2,23:57,0.2,964.9,0,955.0,19
2018-12-14,0200E,"BARCELONA, FABRA",BARCELONA,408,9.4,0.0,7.2,23:33,11.6,-2,1.0,3.9,16.1,00:40,3.3,969.8,23,957.4,0
2018-12-15,0200E,"BARCELONA, FABRA",BARCELONA,408,9.1,0.0,5.8,-2,12.4,13:24,33.0,3.6,14.7,10:14,6.1,972.0,12,969.1,24
2018-12-16,0200E,"BARCELONA, FABRA",BARCELONA,408,10.1,0.05,8.8,23:59,11.4,10:00,30.0,3.1,13.3,23:48,0.4,969.2,24,966.0,-2
2018-12-17,0200E,"BARCELONA, FABRA",BARCELONA,408,9.6,0.0,6.6,05:13,12.5,14:10,31.0,6.1,13.6,03:57,6.9,979.1,22,969.2,0
2018-12-18,0200E,"BARCELONA, FABRA",BARCELONA,408,9.2,0.0,6.8,02:46,11.6,-2,27.0,6.9,13.6,04:53,1.9,978.1,0,970.6,24
2018-12-19,0200E,"BARCELONA, FABRA",BARCELONA,408,11.5,0.0,8.7,23:59,14.3,-2,28.0,4.7,15.0,15:35,8.4,972.0,24,967.7,14
2018-12-20,0200E,"BARCELONA, FABRA",BARCELONA,408,10.5,0.0,7.0,03:54,14.0,13:42,27.0,3.6,9.2,14:16,8.0,978.6,23,972.0,0
2018-12-21,0200E,"BARCELONA, FABRA",BARCELONA,408,10.7,0.0,7.2,03:44,14.2,13:47,32.0,4.4,12.8,23:43,6.6,979.6,10,977.9,-2
2018-12-22,0200E,"BARCELONA, FABRA",BARCELONA,408,13.7,0.0,9.6,-2,17.8,13:33,33.0,4.2,14.2,00:32,8.4,980.2,23,978.2,-2
2018-12-23,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,0.0,12.1,23:59,17.0,13:19,32.0,3.6,13.3,21:40,8.1,980.6,10,978.0,-2
2018-12-24,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,0.0,10.5,04:29,18.7,14:13,32.0,3.6,15.0,04:55,8.1,978.0,0,975.9,15
2018-12-25,0200E,"BARCELONA, FABRA",BARCELONA,408,11.9,0.0,9.4,22:20,14.4,-2,27.0,1.9,6.4,21:07,5.2,980.4,10,977.8,0
2018-12-26,0200E,"BARCELONA, FABRA",BARCELONA,408,10.1,0.0,8.4,03:19,11.8,10:48,25.0,3.3,8.1,07:46,2.4,980.6,10,978.0,24
2018-12-27,0200E,"BARCELONA, FABRA",BARCELONA,408,9.7,0.0,6.6,07:11,12.8,14:34,33.0,3.1,10.0,07:17,8.3,978.0,0,976.5,-2
2018-12-28,0200E,"BARCELONA, FABRA",BARCELONA,408,9.2,0.0,5.1,23:42,13.4,-2,30.0,3.9,9.7,23:34,8.2,978.5,10,976.6,5
2018-12-29,0200E,"BARCELONA, FABRA",BARCELONA,408,7.6,0.0,3.6,03:55,11.7,14:11,30.0,1.9,12.5,03:51,8.7,979.6,-2,977.8,5
2018-12-30,0200E,"BARCELONA, FABRA",BARCELONA,408,11.6,0.0,7.0,00:01,16.3,18:40,32.0,6.1,13.1,16:29,9.1,979.6,-2,977.0,16
2018-12-31,0200E,"BARCELONA, FABRA",BARCELONA,408,15.0,0.0,12.7,04:26,17.3,13:27,31.0,4.2,10.6,17:36,9.1,980.1,-2,978.0,15
2019-01-01,0200E,"BARCELONA, FABRA",BARCELONA,408,11.1,0.0,7.9,21:50,14.3,00:10,32.0,2.2,15.3,23:56,4.8,980.9,10,976.2,24
2019-01-02,0200E,"BARCELONA, FABRA",BARCELONA,408,9.4,0.0,6.0,07:05,12.7,19:47,32.0,9.2,17.2,01:17,9.0,976.4,24,973.7,6
2019-01-03,0200E,"BARCELONA, FABRA",BARCELONA,408,9.0,0.0,4.9,04:30,13.0,-2,30.0,4.4,10.3,04:28,8.8,979.6,10,976.4,0
2019-01-04,0200E,"BARCELONA, FABRA",BARCELONA,408,8.5,0.0,5.4,23:30,11.6,13:50,29.0,1.9,8.1,23:48,7.0,982.2,23,978.1,4
2019-01-05,0200E,"BARCELONA, FABRA",BARCELONA,408,9.3,0.0,3.4,07:35,15.2,20:50,33.0,10.6,16.9,08:10,8.9,981.3,0,976.4,19
2019-01-06,0200E,"BARCELONA, FABRA",BARCELONA,408,11.3,0.0,8.0,07:58,14.6,18:55,32.0,11.4,17.8,11:27,9.2,976.9,3,975.6,15
2019-01-07,0200E,"BARCELONA, FABRA",BARCELONA,408,8.8,0.0,5.0,-2,12.7,14:20,29.0,6.1,12.2,08:42,7.9,979.6,23,976.5,-2
2019-01-08,0200E,"BARCELONA, FABRA",BARCELONA,408,5.8,0.0,1.6,05:12,9.9,12:25,31.0,10.3,17.2,08:36,7.6,979.3,0,970.7,24
2019-01-09,0200E,"BARCELONA, FABRA",BARCELONA,408,9.2,0.0,5.6,05:25,12.9,14:26,34.0,6.9,16.4,04:29,9.0,970.7,0,963.6,14
2019-01-10,0200E,"BARCELONA, FABRA",BARCELONA,408,7.2,0.0,3.7,05:14,10.8,14:40,1.0,3.9,12.8,03:15,9.3,970.0,24,964.6,5
2019-01-11,0200E,"BARCELONA, FABRA",BARCELONA,408,3.8,0.0,-0.7,07:13,8.4,15:34,31.0,7.2,13.6,06:58,9.1,975.5,22,970.0,0
2019-01-12,0200E,"BARCELONA, FABRA",BARCELONA,408,6.2,0.0,1.6,-2,10.9,14:40,31.0,5.0,14.4,09:21,9.3,976.3,10,973.9,24
2019-01-13,0200E,"BARCELONA, FABRA",BARCELONA,408,7.4,0.0,3.6,04:27,11.1,-2,33.0,9.4,17.5,23:27,5.2,974.2,2,968.5,24
2019-01-14,0200E,"BARCELONA, FABRA",BARCELONA,408,10.6,0.0,7.6,08:51,13.6,14:50,33.0,7.8,18.9,00:56,5.2,971.0,24,966.1,4
2019-01-15,0200E,"BARCELONA, FABRA",BARCELONA,408,9.8,0.0,5.2,-2,14.5,14:48,31.0,5.3,14.7,06:03,9.2,972.5,11,970.1,-2
2019-01-16,0200E,"BARCELONA, FABRA",BARCELONA,408,10.0,0.0,7.2,02:44,12.8,11:48,27.0,4.7,10.3,09:07,3.8,970.1,0,967.4,-2
2019-01-17,0200E,"BARCELONA, FABRA",BARCELONA,408,8.8,3.0,5.9,23:50,11.8,-2,34.0,3.9,11.4,05:42,4.3,968.1,24,966.4,-2
2019-01-18,0200E,"BARCELONA, FABRA",BARCELONA,408,5.0,0.0,2.9,05:18,7.1,02:05,34.0,6.1,12.2,19:42,0.9,969.0,11,965.9,20
2019-01-19,0200E,"BARCELONA, FABRA",BARCELONA,408,8.0,5.9,4.2,00:03,11.8,12:55,2.0,2.8,8.1,02:36,5.9,966.5,-2,962.2,24
2019-01-20,0200E,"BARCELONA, FABRA",BARCELONA,408,6.0,9.1,4.3,22:10,7.6,00:00,6.0,5.0,11.9,11:54,0.0,965.2,24,959.2,8
2019-01-21,0200E,"BARCELONA, FABRA",BARCELONA,408,7.2,0.0,3.9,06:02,10.6,15:15,34.0,4.7,11.4,09:06,9.4,967.1,-2,965.2,-2
2019-01-22,0200E,"BARCELONA, FABRA",BARCELONA,408,4.1,0.0,1.0,-2,7.2,13:04,33.0,5.0,12.2,21:17,5.7,966.9,0,955.9,24
2019-01-23,0200E,"BARCELONA, FABRA",BARCELONA,408,6.1,0.2,2.4,04:40,9.8,14:16,32.0,6.4,15.8,05:29,6.2,955.9,0,946.9,14
2019-01-24,0200E,"BARCELONA, FABRA",BARCELONA,408,6.0,0.0,2.2,04:12,9.8,-2,34.0,7.2,18.1,06:31,9.5,959.4,24,949.9,4
2019-01-25,0200E,"BARCELONA, FABRA",BARCELONA,408,10.0,0.0,5.4,00:00,14.5,14:11,32.0,3.1,10.8,00:00,9.6,965.7,24,959.4,-2
2019-01-26,0200E,"BARCELONA, FABRA",BARCELONA,408,11.0,0.0,6.9,07:35,15.0,13:22,33.0,6.4,14.2,01:45,9.2,968.5,11,962.8,24
2019-01-27,0200E,"BARCELONA, FABRA",BARCELONA,408,9.0,0.0,4.6,23:59,13.4,13:15,34.0,2.5,15.8,18:54,8.0,962.8,0,956.2,14
2019-01-28,0200E,"BARCELONA, FABRA",BARCELONA,408,7.4,0.0,3.2,-2,11.7,15:05,31.0,2.5,15.3,09:23,8.8,961.8,-2,955.2,12
2019-01-29,0200E,"BARCELONA, FABRA",BARCELONA,408,5.6,0.05,4.1,04:50,7.1,13:04,33.0,4.4,13.1,03:46,0.0,963.3,8,954.6,23
2019-01-30,0200E,"BARCELONA, FABRA",BARCELONA,408,7.4,0.0,3.1,06:52,11.8,13:36,32.0,4.4,13.6,00:24,9.5,959.0,11,954.7,0
2019-01-31,0200E,"BARCELONA, FABRA",BARCELONA,408,10.4,0.05,5.3,-2,15.5,15:16,26.0,5.0,12.8,00:22,6.1,955.5,0,947.5,24
2019-02-01,0200E,"BARCELONA, FABRA",BARCELONA,408,10.0,4.5,5.2,23:59,14.7,13:10,26.0,5.0,17.8,02:31,4.2,947.5,0,941.8,24
2019-02-02,0200E,"BARCELONA, FABRA",BARCELONA,408,7.1,0.1,3.2,23:59,11.0,13:55,32.0,1.7,12.8,23:52,4.0,957.3,24,941.8,0
2019-02-03,0200E,"BARCELONA, FABRA",BARCELONA,408,7.4,0.0,3.2,-2,11.6,13:40,33.0,5.6,14.2,03:55,9.7,971.2,24,957.3,0
2019-02-04,0200E,"BARCELONA, FABRA",BARCELONA,408,8.0,0.0,3.1,02:36,13.0,14:22,34.0,5.8,14.2,07:38,9.7,976.3,-2,971.2,-2
2019-02-05,0200E,"BARCELONA, FABRA",BARCELONA,408,11.6,0.0,6.3,06:31,16.9,14:10,32.0,4.4,10.3,09:18,9.5,976.3,-2,974.9,-2
2019-02-06,0200E,"BARCELONA, FABRA",BARCELONA,408,12.9,0.0,8.9,05:39,16.9,-2,31.0,2.2,10.0,04:41,9.7,975.9,-2,971.8,24
2019-02-07,0200E,"BARCELONA, FABRA",BARCELONA,408,11.3,0.0,9.1,-2,13.5,13:27,26.0,1.9,7.5,00:17,7.0,974.0,23,970.6,6
2019-02-08,0200E,"BARCELONA, FABRA",BARCELONA,408,11.6,0.0,6.6,-2,16.6,12:55,31.0,4.4,10.8,07:46,9.4,973.9,0,970.2,15
2019-02-09,0200E,"BARCELONA, FABRA",BARCELONA,408,12.5,0.0,7.7,04:55,17.3,-2,30.0,2.2,11.4,00:46,8.4,973.2,11,970.4,-2
2019-02-10,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,9.0,06:11,16.6,15:21,26.0,4.7,15.0,14:10,7.3,970.6,0,965.1,14
2019-02-11,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,7.5,-2,15.4,15:10,33.0,3.9,9.2,02:21,8.2,979.9,24,970.3,0
2019-02-12,0200E,"BARCELONA, FABRA",BARCELONA,408,10.6,0.0,5.2,06:35,15.9,13:26,31.0,4.7,10.3,23:18,10.1,981.8,11,979.8,-2
2019-02-13,0200E,"BARCELONA, FABRA",BARCELONA,408,10.6,0.0,7.1,23:30,14.1,15:28,30.0,3.3,11.4,01:28,10.2,983.7,24,979.8,3
2019-02-14,0200E,"BARCELONA, FABRA",BARCELONA,408,10.8,0.0,6.0,-2,15.7,13:10,30.0,5.0,8.1,06:52,10.4,984.9,11,981.6,24
2019-02-15,0200E,"BARCELONA, FABRA",BARCELONA,408,12.5,0.0,7.4,00:00,17.6,13:03,27.0,2.5,8.1,00:44,10.5,981.6,0,979.1,17
2019-02-16,0200E,"BARCELONA, FABRA",BARCELONA,408,13.7,0.0,9.4,17:50,18.0,12:44,30.0,1.9,7.2,00:57,10.6,980.6,12,978.7,24
2019-02-17,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,6.7,-2,16.1,13:28,20.0,2.5,5.8,14:24,9.2,978.7,0,975.2,-2
2019-02-18,0200E,"BARCELONA, FABRA",BARCELONA,408,10.4,0.0,7.0,03:26,13.9,13:50,13.0,1.4,5.3,13:13,8.8,975.3,0,971.2,17
2019-02-19,0200E,"BARCELONA, FABRA",BARCELONA,408,10.6,0.0,7.5,05:34,13.8,11:46,36.0,2.5,5.8,03:38,6.1,973.7,24,971.8,-2
2019-02-20,0200E,"BARCELONA, FABRA",BARCELONA,408,11.3,0.0,7.5,23:59,15.1,14:20,23.0,2.2,5.3,18:27,3.1,977.5,24,973.3,-2
2019-02-21,0200E,"BARCELONA, FABRA",BARCELONA,408,11.7,0.0,7.2,02:41,16.2,12:29,31.0,1.9,10.3,22:38,10.2,980.6,22,977.5,-2
2019-02-22,0200E,"BARCELONA, FABRA",BARCELONA,408,16.0,0.0,9.7,06:40,22.2,15:04,32.0,5.3,14.2,23:19,10.4,980.4,0,976.9,23
2019-02-23,0200E,"BARCELONA, FABRA",BARCELONA,408,15.2,0.0,8.8,23:59,21.7,13:32,6.0,3.3,9.4,02:46,10.4,980.4,24,976.7,14
2019-02-24,0200E,"BARCELONA, FABRA",BARCELONA,408,12.0,0.0,8.2,-2,15.8,11:20,6.0,3.1,7.8,04:01,10.3,983.1,12,980.4,0
2019-02-25,0200E,"BARCELONA, FABRA",BARCELONA,408,12.0,0.0,6.8,06:37,17.2,13:30,34.0,2.2,7.8,23:19,10.5,983.7,10,980.6,24
2019-02-26,0200E,"BARCELONA, FABRA",BARCELONA,408,14.8,0.0,11.5,18:30,18.2,12:36,29.0,2.5,8.1,22:54,10.4,980.9,11,978.1,24
2019-02-27,0200E,"BARCELONA, FABRA",BARCELONA,408,17.0,0.0,12.2,02:32,21.8,12:36,31.0,4.2,12.5,03:49,10.8,978.1,0,974.7,-2
2019-02-28,0200E,"BARCELONA, FABRA",BARCELONA,408,16.3,0.0,12.0,06:35,20.6,12:14,31.0,2.5,8.1,01:30,10.3,976.6,11,974.7,3
2019-03-01,0200E,"BARCELONA, FABRA",BARCELONA,408,13.0,0.0,9.2,-2,16.8,11:51,31.0,3.9,10.3,03:49,7.9,975.4,0,971.0,17
2019-03-02,0200E,"BARCELONA, FABRA",BARCELONA,408,13.3,0.0,8.6,05:58,18.0,12:54,22.0,1.9,10.3,14:01,8.3,974.0,23,971.6,15
2019-03-03,0200E,"BARCELONA, FABRA",BARCELONA,408,14.9,0.0,9.3,-2,20.5,14:44,27.0,6.1,12.5,19:20,9.4,973.9,-2,967.0,24
2019-03-04,0200E,"BARCELONA, FABRA",BARCELONA,408,15.4,0.0,9.3,-2,21.6,14:00,26.0,4.4,14.4,04:33,6.8,969.4,24,965.1,6
2019-03-05,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,0.0,8.9,-2,18.2,13:19,19.0,3.1,6.9,13:22,7.6,969.6,11,965.9,24
2019-03-06,0200E,"BARCELONA, FABRA",BARCELONA,408,11.0,0.05,8.8,01:19,13.3,14:07,25.0,4.2,13.1,21:01,0.0,965.9,0,958.0,19
2019-03-07,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,7.9,05:35,17.8,15:19,25.0,3.3,11.4,07:17,8.9,967.4,24,959.1,0
2019-03-08,0200E,"BARCELONA, FABRA",BARCELONA,408,13.1,0.0,8.8,-2,17.4,-2,27.0,3.6,10.3,01:27,9.9,977.5,24,967.3,4
2019-03-09,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,0.0,8.5,01:57,18.7,12:23,26.0,3.9,11.9,10:29,10.6,980.3,12,977.5,0
2019-03-10,0200E,"BARCELONA, FABRA",BARCELONA,408,16.0,0.0,10.6,23:59,21.4,12:38,32.0,5.6,12.2,06:53,9.8,979.5,0,976.6,-2
2019-03-11,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.0,9.3,20:20,15.8,12:50,21.0,5.0,13.3,13:47,6.0,981.0,22,976.4,4
2019-03-12,0200E,"BARCELONA, FABRA",BARCELONA,408,12.5,0.0,8.4,-2,16.6,12:57,20.0,4.2,12.2,14:21,6.0,980.7,-2,971.1,24
2019-03-13,0200E,"BARCELONA, FABRA",BARCELONA,408,9.5,0.05,7.2,23:59,11.8,01:09,21.0,4.4,12.5,15:22,0.2,975.0,24,970.0,-2
2019-03-14,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,5.4,-2,17.5,15:35,32.0,5.8,16.1,23:09,9.5,976.3,1,973.2,-2
2019-03-15,0200E,"BARCELONA, FABRA",BARCELONA,408,13.2,0.0,7.5,04:35,19.0,14:24,32.0,2.8,15.6,00:22,10.2,975.1,-2,972.7,4
2019-03-16,0200E,"BARCELONA, FABRA",BARCELONA,408,14.2,0.0,8.7,05:25,19.7,13:04,26.0,3.9,11.4,23:29,10.0,975.0,0,967.3,24
